,data_type,tax_status,year,month,type,month_current,month_prior_year,ytd_current,ytd_prior_year,tax_rate
1400,Barrels Produced,Sub Total Taxable,2018,8,Sub Total Taxable,15290206,15376276,114383721.0,116849658.0,$3.50/$16 per barrel
1401,Barrels Produced,Tax Free,2018,8,For export,715332,670998,5158056.0,4773056.0,$3.50/$16 per barrel
1402,Barrels Produced,Tax Free,2018,8,For vessels and aircraft,1915,0,2609.0,50.0,$3.50/$16 per barrel
1403,Barrels Produced,Tax Free,2018,8,Consumed on brewery premises,1296,1840,61455.0,67148.0,$3.50/$16 per barrel
1404,Barrels Produced,Sub Total Tax-Free,2018,8,Sub Total Tax-Free,718543,672837,5222121.0,4840254.0,$3.50/$16 per barrel
1405,Barrels Produced,Totals,2018,8,Total Removals,16008749,16049113,119605842.0,121689912.0,$3.50/$16 per barrel
1406,Barrels Produced,Totals,2018,8,Stocks On Hand end-of-month:,10571913,10588450,,,$3.50/$16 per barrel
1407,Barrels Produced,Totals,2018,9,Production,15376335,15628205,142621615.0,144664580.0,$3.50/$16 per barrel
1408,Barrels Produced,Taxable,2018,9,In bottles and cans,11993132,12383749,114166884.0,116883788.0,$3.50/$16 per barrel
1409,Barrels Produced,Taxable,2018,9,In barrels and kegs,1356854,1448039,12044859.0,12544651.0,$3.50/$16 per barrel
1410,Barrels Produced,Taxable,2018,9,"Tax Determined, Premises Use",803529,716545,2325492.0,1969552.0,$3.50/$16 per barrel
1411,Barrels Produced,Sub Total Taxable,2018,9,Sub Total Taxable,14153514,14548332,128537235.0,131397990.0,$3.50/$16 per barrel
1412,Barrels Produced,Tax Free,2018,9,For export,463754,563007,5621810.0,5336062.0,$3.50/$16 per barrel
1413,Barrels Produced,Tax Free,2018,9,For vessels and aircraft,12,52,2622.0,102.0,$3.50/$16 per barrel
1414,Barrels Produced,Tax Free,2018,9,Consumed on brewery premises,26381,29269,87836.0,96417.0,$3.50/$16 per barrel
1415,Barrels Produced,Sub Total Tax-Free,2018,9,Sub Total Tax-Free,490147,592328,5712268.0,5432582.0,$3.50/$16 per barrel
1416,Barrels Produced,Totals,2018,9,Total Removals,14643661,15140660,134249503.0,136830572.0,$3.50/$16 per barrel
1417,Barrels Produced,Totals,2018,9,Stocks On Hand end-of-month:,11052218,10808650,,,$3.50/$16 per barrel
1418,Barrels Produced,Totals,2018,10,Production,14017300,14789096,156638914.0,159453675.0,$3.50/$16 per barrel
1419,Barrels Produced,Taxable,2018,10,In bottles and cans,13895668,12503370,128062552.0,129387158.0,$3.50/$16 per barrel
1420,Barrels Produced,Taxable,2018,10,In barrels and kegs,1252668,1483566,13297528.0,14028217.0,$3.50/$16 per barrel
1421,Barrels Produced,Taxable,2018,10,"Tax Determined, Premises Use",5590,5231,2331082.0,1974783.0,$3.50/$16 per barrel
1422,Barrels Produced,Sub Total Taxable,2018,10,Sub Total Taxable,15153926,13992168,143691162.0,145390158.0,$3.50/$16 per barrel
1423,Barrels Produced,Tax Free,2018,10,For export,513223,647368,6135033.0,5983431.0,$3.50/$16 per barrel
1424,Barrels Produced,Tax Free,2018,10,For vessels and aircraft,0,0,2622.0,102.0,$3.50/$16 per barrel
1425,Barrels Produced,Tax Free,2018,10,Consumed on brewery premises,1107,1251,88944.0,97668.0,$3.50/$16 per barrel
1426,Barrels Produced,Sub Total Tax-Free,2018,10,Sub Total Tax-Free,514331,648620,6226599.0,6081201.0,$3.50/$16 per barrel
1427,Barrels Produced,Totals,2018,10,Total Removals,15668257,14640787,149917761.0,151471359.0,$3.50/$16 per barrel
1428,Barrels Produced,Totals,2018,10,Stocks On Hand end-of-month:,9914874,9949083,,,$3.50/$16 per barrel
1429,Barrels Produced,Totals,2018,11,Production,12722896,13432336,169361810.0,172886012.0,$3.50/$16 per barrel
1430,Barrels Produced,Taxable,2018,11,In bottles and cans,10737490,11377138,138800042.0,140764296.0,$3.50/$16 per barrel
1431,Barrels Produced,Taxable,2018,11,In barrels and kegs,1087854,1225026,14385381.0,15253243.0,$3.50/$16 per barrel
1432,Barrels Produced,Taxable,2018,11,"Tax Determined, Premises Use",4965,4576,2336047.0,1979359.0,$3.50/$16 per barrel
1433,Barrels Produced,Sub Total Taxable,2018,11,Sub Total Taxable,11830309,12606740,155521471.0,157996898.0,$3.50/$16 per barrel
1434,Barrels Produced,Tax Free,2018,11,For export,414642,453572,6549675.0,6437003.0,$3.50/$16 per barrel
1435,Barrels Produced,Tax Free,2018,11,For vessels and aircraft,9,3484,2631.0,3586.0,$3.50/$16 per barrel
1436,Barrels Produced,Tax Free,2018,11,Consumed on brewery premises,964,1298,89907.0,98966.0,$3.50/$16 per barrel
1437,Barrels Produced,Sub Total Tax-Free,2018,11,Sub Total Tax-Free,415614,458354,6642213.0,6539555.0,$3.50/$16 per barrel
1438,Barrels Produced,Totals,2018,11,Total Removals,12245923,13065094,162163684.0,164536453.0,$3.50/$16 per barrel
1439,Barrels Produced,Totals,2018,11,Stocks On Hand end-of-month:,9971675,9713536,,,$3.50/$16 per barrel
1440,Barrels Produced,Totals,2018,12,Production,13544352,13201158,183238987.0,186232086.0,$3.50/$16 per barrel
1441,Barrels Produced,Taxable,2018,12,In bottles and cans,11007154,10748335,148176859.0,151595087.0,$3.50/$16 per barrel
1442,Barrels Produced,Taxable,2018,12,In barrels and kegs,1271402,1265564,15739092.0,16533401.0,$3.50/$16 per barrel
1443,Barrels Produced,Taxable,2018,12,"Tax Determined, Premises Use",839121,681736,3288103.0,2702218.0,$3.50/$16 per barrel
1444,Barrels Produced,Sub Total Taxable,2018,12,Sub Total Taxable,13117678,12695636,167204054.0,170830706.0,$3.50/$16 per barrel
1445,Barrels Produced,Tax Free,2018,12,For export,359305,377939,6909496.0,6814281.0,$3.50/$16 per barrel
1446,Barrels Produced,Tax Free,2018,12,For vessels and aircraft,2,55,2633.0,3641.0,$3.50/$16 per barrel
1447,Barrels Produced,Tax Free,2018,12,Consumed on brewery premises,30149,24356,123207.0,123143.0,$3.50/$16 per barrel
1448,Barrels Produced,Sub Total Tax-Free,2018,12,Sub Total Tax-Free,389456,402350,7035336.0,6941065.0,$3.50/$16 per barrel
1449,Barrels Produced,Totals,2018,12,Total Removals,13507134,13097985,174239390.0,177771771.0,$3.50/$16 per barrel
1450,Barrels Produced,Totals,2018,12,Stocks On Hand end-of-month:,10012579,9692384,,,$3.50/$16 per barrel
1451,Barrels Produced,Totals,2019,1,Production,13828780,13892405,13828780.0,13892405.0,$3.50/$16 per barrel
1452,Barrels Produced,Taxable,2019,1,In bottles and cans,11196720,10884988,11196720.0,10884988.0,$3.50/$16 per barrel
1453,Barrels Produced,Taxable,2019,1,In barrels and kegs,1196450,1241820,1196450.0,1241820.0,$3.50/$16 per barrel
1454,Barrels Produced,Taxable,2019,1,"Tax Determined, Premises Use",4509,5366,4509.0,5366.0,$3.50/$16 per barrel
1455,Barrels Produced,Sub Total Taxable,2019,1,Sub Total Taxable,12397679,12132175,12397679.0,12132175.0,$3.50/$16 per barrel
1456,Barrels Produced,Tax Free,2019,1,For export,416290,573974,416290.0,573974.0,$3.50/$16 per barrel
1457,Barrels Produced,Tax Free,2019,1,Consumed on brewery premises,1097,1112,1097.0,1112.0,$3.50/$16 per barrel
1458,Barrels Produced,Sub Total Tax-Free,2019,1,Sub Total Tax-Free,417387,575085,417387.0,575085.0,$3.50/$16 per barrel
1459,Barrels Produced,Totals,2019,1,Total Removals,12815066,12707260,12815066.0,12707260.0,$3.50/$16 per barrel
1460,Barrels Produced,Totals,2019,1,Stocks On Hand end-of-month:,9798849,9715834,,,$3.50/$16 per barrel
1461,Barrels Produced,Totals,2019,2,Production,13073878,13466526,26952188.0,27362104.0,$3.50/$16 per barrel
1462,Barrels Produced,Taxable,2019,2,In bottles and cans,10362380,10148564,21583633.0,21033758.0,$3.50/$16 per barrel
1463,Barrels Produced,Taxable,2019,2,In barrels and kegs,1064546,1118430,2271954.0,2360831.0,$3.50/$16 per barrel
1464,Barrels Produced,Taxable,2019,2,"Tax Determined, Premises Use",3886,4582,8721.0,9948.0,$3.50/$16 per barrel
1465,Barrels Produced,Sub Total Taxable,2019,2,Sub Total Taxable,11430812,11271577,23864308.0,23404537.0,$3.50/$16 per barrel
1466,Barrels Produced,Tax Free,2019,2,For export,442637,571341,859756.0,1145323.0,$3.50/$16 per barrel
1467,Barrels Produced,Tax Free,2019,2,Consumed on brewery premises,704,1002,1992.0,2114.0,$3.50/$16 per barrel
1468,Barrels Produced,Sub Total Tax-Free,2019,2,Sub Total Tax-Free,443341,572343,861747.0,1147437.0,$3.50/$16 per barrel
1469,Barrels Produced,Totals,2019,2,Total Removals,11874153,11843919,24726055.0,24551974.0,$3.50/$16 per barrel
1470,Barrels Produced,Totals,2019,2,Stocks On Hand end-of-month:,10575347,10914977,,,$3.50/$16 per barrel
1471,Barrels Produced,Totals,2019,3,Production,15904939,16168426,41213054.0,43525486.0,$3.50/$16 per barrel
1472,Barrels Produced,Taxable,2019,3,In bottles and cans,12242914,12412902,32530852.0,33443617.0,$3.50/$16 per barrel
1473,Barrels Produced,Taxable,2019,3,In barrels and kegs,1387609,1554139,3554988.0,3912788.0,$3.50/$16 per barrel
1474,Barrels Produced,Taxable,2019,3,"Tax Determined, Premises Use",739765,697387,747847.0,707335.0,$3.50/$16 per barrel
1475,Barrels Produced,Sub Total Taxable,2019,3,Sub Total Taxable,14370287,14664428,36833686.0,38063741.0,$3.50/$16 per barrel
1476,Barrels Produced,Tax Free,2019,3,For export,420161,605640,1186598.0,1751130.0,$3.50/$16 per barrel
1477,Barrels Produced,Tax Free,2019,3,For vessels and aircraft,0,10,0.0,10.0,$3.50/$16 per barrel
1478,Barrels Produced,Tax Free,2019,3,Consumed on brewery premises,23721,25327,25618.0,27442.0,$3.50/$16 per barrel
1479,Barrels Produced,Sub Total Tax-Free,2019,3,Sub Total Tax-Free,443882,630978,1212216.0,1778582.0,$3.50/$16 per barrel
1480,Barrels Produced,Totals,2019,3,Total Removals,14814169,15295406,38045902.0,39842323.0,$3.50/$16 per barrel
1481,Barrels Produced,Totals,2019,3,Stocks On Hand end-of-month:,11446606,11572068,,,$3.50/$16 per barrel
1482,Barrels Produced,Totals,2019,4,Production,15505179,15666942,56718232.0,59192428.0,$3.50/$16 per barrel
1483,Barrels Produced,Taxable,2019,4,In bottles and cans,12912591,12819826,45443443.0,46263443.0,$3.50/$16 per barrel
1484,Barrels Produced,Taxable,2019,4,In barrels and kegs,1284021,1302001,4839008.0,5214790.0,$3.50/$16 per barrel
1485,Barrels Produced,Taxable,2019,4,"Tax Determined, Premises Use",3656,4842,751503.0,712178.0,$3.50/$16 per barrel
1486,Barrels Produced,Sub Total Taxable,2019,4,Sub Total Taxable,14200268,14126670,51033954.0,52190411.0,$3.50/$16 per barrel
1487,Barrels Produced,Tax Free,2019,4,For export,451810,588410,1638409.0,2339540.0,$3.50/$16 per barrel
1488,Barrels Produced,Tax Free,2019,4,For vessels and aircraft,5,0,5.0,10.0,$3.50/$16 per barrel
1489,Barrels Produced,Tax Free,2019,4,Consumed on brewery premises,836,1123,26454.0,28564.0,$3.50/$16 per barrel
1490,Barrels Produced,Sub Total Tax-Free,2019,4,Sub Total Tax-Free,452651,589533,1664867.0,2368115.0,$3.50/$16 per barrel
1491,Barrels Produced,Totals,2019,4,Total Removals,14652919,14716203,52698821.0,54558525.0,$3.50/$16 per barrel
1492,Barrels Produced,Totals,2019,4,Stocks On Hand end-of-month:,11024312,11391419,,,$3.50/$16 per barrel
1493,Barrels Produced,Totals,2019,5,Production,15906023,16755737,72624256.0,75948165.0,$3.50/$16 per barrel
1494,Barrels Produced,Taxable,2019,5,In bottles and cans,13880744,13877555,59324187.0,60140998.0,$3.50/$16 per barrel
1495,Barrels Produced,Taxable,2019,5,In barrels and kegs,1292050,1384703,6131058.0,6599492.0,$3.50/$16 per barrel
1496,Barrels Produced,Taxable,2019,5,"Tax Determined, Premises Use",2774,5744,754277.0,717922.0,$3.50/$16 per barrel
1497,Barrels Produced,Sub Total Taxable,2019,5,Sub Total Taxable,15175568,15268002,66209522.0,67458412.0,$3.50/$16 per barrel
1498,Barrels Produced,Tax Free,2019,5,For export,354177,654536,1992586.0,2994076.0,$3.50/$16 per barrel
1499,Barrels Produced,Tax Free,2019,5,For vessels and aircraft,0,233,5.0,243.0,$3.50/$16 per barrel
1500,Barrels Produced,Tax Free,2019,5,Consumed on brewery premises,1002,1185,27456.0,29749.0,$3.50/$16 per barrel
1501,Barrels Produced,Sub Total Tax-Free,2019,5,Sub Total Tax-Free,355179,655954,2020046.0,3024068.0,$3.50/$16 per barrel
1502,Barrels Produced,Totals,2019,5,Total Removals,15530747,15923956,68229568.0,70482481.0,$3.50/$16 per barrel
1503,Barrels Produced,Totals,2019,5,Stocks On Hand end-of-month:,10876382,11455695,,,$3.50/$16 per barrel
1504,Barrels Produced,Totals,2019,6,Production,17097797,17905208,89811839.0,93863612.0,$3.50/$16 per barrel
1505,Barrels Produced,Taxable,2019,6,In bottles and cans,13485781,14180348,72866961.0,74325216.0,$3.50/$16 per barrel
1506,Barrels Produced,Taxable,2019,6,In barrels and kegs,1321752,1509676,7473897.0,8112903.0,$3.50/$16 per barrel
1507,Barrels Produced,Taxable,2019,6,"Tax Determined, Premises Use",863390,820903,1626914.0,1540516.0,$3.50/$16 per barrel
1508,Barrels Produced,Sub Total Taxable,2019,6,Sub Total Taxable,15670923,16510927,81967772.0,83978634.0,$3.50/$16 per barrel
1509,Barrels Produced,Tax Free,2019,6,For export,415847,692717,2408442.0,3686793.0,$3.50/$16 per barrel
1510,Barrels Produced,Tax Free,2019,6,For vessels and aircraft,348,451,352.0,694.0,$3.50/$16 per barrel
1511,Barrels Produced,Tax Free,2019,6,Consumed on brewery premises,24280,28714,52605.0,58464.0,$3.50/$16 per barrel
1512,Barrels Produced,Sub Total Tax-Free,2019,6,Sub Total Tax-Free,440474,721882,2461399.0,3745951.0,$3.50/$16 per barrel
1513,Barrels Produced,Totals,2019,6,Total Removals,16111397,17232809,84429171.0,87724585.0,$3.50/$16 per barrel
1514,Barrels Produced,Totals,2019,6,Stocks On Hand end-of-month:,11389021,11857234,,,$3.50/$16 per barrel
1515,Barrels Produced,Totals,2019,7,Production,15724290,16550311,105703077.0,110431461.0,$3.50/$16 per barrel
1516,Barrels Produced,Taxable,2019,7,In bottles and cans,13608099,13929267,86340384.0,88172283.0,$3.50/$16 per barrel
1517,Barrels Produced,Taxable,2019,7,In barrels and kegs,1208898,1222983,8550749.0,9176701.0,$3.50/$16 per barrel
1518,Barrels Produced,Taxable,2019,7,"Tax Determined, Premises Use",3312,6579,1670490.0,1555924.0,$3.50/$16 per barrel
1519,Barrels Produced,Sub Total Taxable,2019,7,Sub Total Taxable,14820309,15158829,96561623.0,98904908.0,$3.50/$16 per barrel
1520,Barrels Produced,Tax Free,2019,7,For export,484266,755945,2894744.0,4442810.0,$3.50/$16 per barrel
1521,Barrels Produced,Tax Free,2019,7,Consumed on brewery premises,949,2618,54674.0,61085.0,$3.50/$16 per barrel
1522,Barrels Produced,Sub Total Tax-Free,2019,7,Sub Total Tax-Free,485215,758563,2949771.0,4504589.0,$3.50/$16 per barrel
1523,Barrels Produced,Totals,2019,7,Total Removals,15305524,15917392,99511394.0,103409497.0,$3.50/$16 per barrel
1524,Barrels Produced,Totals,2019,7,Stocks On Hand end-of-month:,10669661,11204863,,,$3.50/$16 per barrel
1525,Barrels Produced,Totals,2019,8,Production,15359693,16944015,121082009.0,127395843.0,$3.50/$16 per barrel
1526,Barrels Produced,Taxable,2019,8,In bottles and cans,13140604,13932531,99700569.0,102215827.0,$3.50/$16 per barrel
1527,Barrels Produced,Taxable,2019,8,In barrels and kegs,1180431,1360637,9926746.0,10722915.0,$3.50/$16 per barrel
1528,Barrels Produced,Taxable,2019,8,"Tax Determined, Premises Use",2962,6752,1685676.0,1572608.0,$3.50/$16 per barrel
1529,Barrels Produced,Sub Total Taxable,2019,8,Sub Total Taxable,14323997,15299920,111312991.0,114511350.0,$3.50/$16 per barrel
1530,Barrels Produced,Tax Free,2019,8,For export,440332,715320,3335049.0,5159552.0,$3.50/$16 per barrel
1531,Barrels Produced,Tax Free,2019,8,For vessels and aircraft,34086,1915,34438.0,2609.0,$3.50/$16 per barrel
1532,Barrels Produced,Tax Free,2019,8,Consumed on brewery premises,854,1393,56035.0,62488.0,$3.50/$16 per barrel
1533,Barrels Produced,Sub Total Tax-Free,2019,8,Sub Total Tax-Free,475272,718629,3425522.0,5224649.0,$3.50/$16 per barrel
1534,Barrels Produced,Totals,2019,8,Total Removals,14799269,16018548,114738513.0,119736000.0,$3.50/$16 per barrel
1535,Barrels Produced,Totals,2019,8,Stocks On Hand end-of-month:,10504796,10588356,,,$3.50/$16 per barrel
1536,Barrels Produced,Totals,2019,9,Production,15378683,15463120,136624519.0,142879231.0,$3.50/$16 per barrel
1537,Barrels Produced,Taxable,2019,9,In bottles and cans,12528418,12007145,112289292.0,114227938.0,$3.50/$16 per barrel
1538,Barrels Produced,Taxable,2019,9,In barrels and kegs,1297699,1376227,11264877.0,12104784.0,$3.50/$16 per barrel
1539,Barrels Produced,Taxable,2019,9,"Tax Determined, Premises Use",888468,845255,2614920.0,2419252.0,$3.50/$16 per barrel
1540,Barrels Produced,Sub Total Taxable,2019,9,Sub Total Taxable,14714585,14228627,126169089.0,128751974.0,$3.50/$16 per barrel
1541,Barrels Produced,Tax Free,2019,9,For export,434759,462906,3770440.0,5622459.0,$3.50/$16 per barrel
1542,Barrels Produced,Tax Free,2019,9,For vessels and aircraft,2,12,34439.0,2622.0,$3.50/$16 per barrel
1543,Barrels Produced,Tax Free,2019,9,Consumed on brewery premises,28666,27880,87219.0,91063.0,$3.50/$16 per barrel
1544,Barrels Produced,Sub Total Tax-Free,2019,9,Sub Total Tax-Free,463427,490799,3892099.0,5716143.0,$3.50/$16 per barrel
1545,Barrels Produced,Totals,2019,9,Total Removals,15178012,14719426,130061189.0,134468117.0,$3.50/$16 per barrel
1546,Barrels Produced,Totals,2019,9,Stocks On Hand end-of-month:,10579306,11108669,,,$3.50/$16 per barrel
1547,Barrels Produced,Totals,2019,10,Production,14344526,14041040,150911244.0,156915916.0,$3.50/$16 per barrel
1548,Barrels Produced,Taxable,2019,10,In bottles and cans,11965871,12187060,124227196.0,126409297.0,$3.50/$16 per barrel
1549,Barrels Produced,Taxable,2019,10,In barrels and kegs,1199168,1260194,12449966.0,13362445.0,$3.50/$16 per barrel
1550,Barrels Produced,Taxable,2019,10,"Tax Determined, Premises Use",2861,6018,2603683.0,2425149.0,$3.50/$16 per barrel
1551,Barrels Produced,Sub Total Taxable,2019,10,Sub Total Taxable,13167900,13453272,139280845.0,142196890.0,$3.50/$16 per barrel
1552,Barrels Produced,Tax Free,2019,10,For export,515181,513132,4285458.0,6135591.0,$3.50/$16 per barrel
1553,Barrels Produced,Tax Free,2019,10,For vessels and aircraft,0,0,34439.0,2622.0,$3.50/$16 per barrel
1554,Barrels Produced,Tax Free,2019,10,Consumed on brewery premises,1077,1160,87906.0,92222.0,$3.50/$16 per barrel
1555,Barrels Produced,Sub Total Tax-Free,2019,10,Sub Total Tax-Free,516258,514292,4407803.0,6230435.0,$3.50/$16 per barrel
1556,Barrels Produced,Totals,2019,10,Total Removals,13684157,13967564,143688648.0,148427325.0,$3.50/$16 per barrel
1557,Barrels Produced,Totals,2019,10,Stocks On Hand end-of-month:,9963435,9947561,,,$3.50/$16 per barrel
1558,Barrels Produced,Totals,2019,11,Production,12645622,12748191,163711735.0,169677500.0,$3.50/$16 per barrel
1559,Barrels Produced,Taxable,2019,11,In bottles and cans,11355468,10746601,135628110.0,137168344.0,$3.50/$16 per barrel
1560,Barrels Produced,Taxable,2019,11,In barrels and kegs,1038243,1096527,13511439.0,14461626.0,$3.50/$16 per barrel
1561,Barrels Produced,Taxable,2019,11,"Tax Determined, Premises Use",2622,5286,2687814.0,2437520.0,$3.50/$16 per barrel
1562,Barrels Produced,Sub Total Taxable,2019,11,Sub Total Taxable,12396333,11848415,151827363.0,154067490.0,$3.50/$16 per barrel
1563,Barrels Produced,Tax Free,2019,11,For export,326437,414600,4612519.0,6550191.0,$3.50/$16 per barrel
1564,Barrels Produced,Tax Free,2019,11,For vessels and aircraft,0,9,34439.0,2631.0,$3.50/$16 per barrel
1565,Barrels Produced,Tax Free,2019,11,Consumed on brewery premises,752,1041,90413.0,93023.0,$3.50/$16 per barrel
1566,Barrels Produced,Sub Total Tax-Free,2019,11,Sub Total Tax-Free,327188,415650,4737371.0,6645846.0,$3.50/$16 per barrel
1567,Barrels Produced,Totals,2019,11,Total Removals,12723522,12264065,156564735.0,160713336.0,$3.50/$16 per barrel
1568,Barrels Produced,Totals,2019,11,Stocks On Hand end-of-month:,9538512,10021902,,,$3.50/$16 per barrel
1569,Barrels Produced,Totals,2019,12,Production,14341816,13544352,179720164.0,183238987.0,$3.50/$16 per barrel
1570,Barrels Produced,Taxable,2019,12,In bottles and cans,11669254,11007154,148590626.0,148176859.0,$3.50/$16 per barrel
1571,Barrels Produced,Taxable,2019,12,In barrels and kegs,1253497,1271402,14880067.0,15739092.0,$3.50/$16 per barrel
1572,Barrels Produced,Taxable,2019,12,"Tax Determined, Premises Use",902554,839121,3606540.0,3288103.0,$3.50/$16 per barrel
1573,Barrels Produced,Sub Total Taxable,2019,12,Sub Total Taxable,13825305,13117678,167077233.0,167204054.0,$3.50/$16 per barrel
1574,Barrels Produced,Tax Free,2019,12,For export,361068,359305,5066859.0,6909496.0,$3.50/$16 per barrel
1575,Barrels Produced,Tax Free,2019,12,For vessels and aircraft,1,2,34440.0,2633.0,$3.50/$16 per barrel
1576,Barrels Produced,Tax Free,2019,12,Consumed on brewery premises,23886,30149,115240.0,123207.0,$3.50/$16 per barrel
1577,Barrels Produced,Sub Total Tax-Free,2019,12,Sub Total Tax-Free,384956,389456,5216540.0,7035336.0,$3.50/$16 per barrel
1578,Barrels Produced,Totals,2019,12,Total Removals,14210261,13507134,172293772.0,174239390.0,$3.50/$16 per barrel
1579,Barrels Produced,Totals,2019,12,Stocks On Hand end-of-month:,9717235,10012579,,,$3.50/$16 per barrel
